GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet
1007770.0,110000589373.0,2023.0,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,COLBERT COUNTY,LSB INDUSTRIES INC,"3503 Nw 63Rd Street, Suite 500",Oklahoma City,OK,73116,100.0,325311.0,1007770,34.80302,-87.93974,Direct Point Emitters
1007771.0,110061297788.0,2023.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260,LEA COUNTY,HOLLYFRONTIER CORP,"2828 N Harwood, Suite 1300",Dallas,TX,75201,100.0,324110.0,1007771,32.879253,-103.297137,Direct Point Emitters
1007772.0,110056199215.0,2023.0,R M Heskett,2025 38TH ST,MANDAN,ND,58554,Morton,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100.0,221112.0,1007772,46.8669,-100.8839,Direct Point Emitters
1007773.0,110057115303.0,2023.0,LCEC Generation,2023 Power Plant Lane,Lovington,NM,88260,LEA COUNTY,WESTERN FARMERS ELECTRIC COOPERATIVE,701 Ne 7Th Street,Anadarko,OK,73005,100.0,221112.0,1007773,32.97658,-103.324315,Direct Point Emitters
1007777.0,,2023.0,EP Energy E&P 430 Permian Basin,"601 Travis Street, Suite 1400",Houston,TX,77002,,EP ENERGY CORP,"601 Travis Street, Suite 1400",Houston,TX,77002,100.0,211130.0,1007777,29.75816,-95.36782,Onshore Oil & Gas Prod.
1007779.0,,2023.0,Tippett Gas Plant,,McCamey,TX,76943,Crockett,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1007779,31.037615,-102.222303,Direct Point Emitters
1007780.0,110030493375.0,2023.0,CAMELOT LANDFILL,580 HUFFINES BLVD,LEWISVILLE,TX,75056,DENTON COUNTY,CITY OF FARMERS BRANCH,13000 WILLIAM DODSON PARKWAY,FARMERS BRANCH,TX,75234,100.0,562212.0,1007780,33.043321,-96.945276,Direct Point Emitters
1007781.0,110071161656.0,2023.0,River Valley Generating Station,3 MILES E. OF JUNCTION 31,PANAMA,OK,74951,LE FLORE COUNTY,OGE ENERGY CORP,321 N Harvey Avenue,Oklahoma City,OK,73102,100.0,221112.0,1007781,35.192139,-94.647833,Direct Point Emitters
1007784.0,110062824939.0,2023.0,Morgan Creek,3177 HWY 163 SOUTH,COLORADO CITY,TX,79512,Mitchell,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112.0,1007784,32.3358,-100.9158,Direct Point Emitters
1007785.0,110041493354.0,2023.0,Raleigh County Solid Waste Authority Landfill,200 Fernandez Drive,Beckley,WV,25801,RALEIGH COUNTY,RALEIGH COUNTY SOLID WASTE AUTHORITY,200 Fernandez Drive,Beckley,WV,25801,100.0,562212.0,1007785,37.81837,-81.1687,Direct Point Emitters
1007786.0,110000606746.0,2023.0,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,One Valero Way,ARDMORE,OK,73401,CARTER COUNTY,VALERO ENERGY CORP,1 Valero Way,San Antonio,TX,78249,100.0,324110.0,1007786,34.20569,-97.10417,Direct Point Emitters
1007787.0,110037400522.0,2023.0,VECTOR PIPELINE LP Washington,12708 30 MILE RD,WASHINGTON TOWNSHIP,MI,48095,MACOMB COUNTY,DT Midstream,"500 Woodward Ave, Suite 2900 ",Detroit,MI,48226,40.0,486210.0,1007787,42.772641,-83.008017,Direct Point Emitters
1007788.0,110071161623.0,2023.0,John S. Cooper,7130 HIGHWAY 1247,SOMERSET,KY,42501,Pulaski,EAST KENTUCKY POWER COOPERATIVE INC,4775 Lexington Road,Winchester,KY,40391,100.0,221112.0,1007788,37.0,-84.5917,Direct Point Emitters
1007790.0,110000493136.0,2023.0,Gallatin,1499 STEAM PLANT RD,GALLATIN,TN,37066,Sumner,US GOVERNMENT,,,,,,221112.0,1007790,36.3156,-86.4006,Direct Point Emitters
1007792.0,110000459209.0,2023.0,"MARTIN MARIETTA NORTH TEXAS CEMENT, LLC",245 WARD ROAD,MIDLOTHIAN,TX,76065,ELLIS COUNTY,MARTIN MARIETTA MATERIALS INC,4123 Parklake Avenue,Raleigh,NC,27612,100.0,327310.0,1007792,32.462679,-97.025572,Direct Point Emitters
1007793.0,110000586125.0,2023.0,Harrison Power Station,ROUTE 20,HAYWOOD,WV,26366,Harrison,FIRSTENERGY CORP,76 South Main Street,Akron,OH,44308,100.0,221112.0,1007793,39.3844,-80.3325,Direct Point Emitters
1007794.0,110000481443.0,2023.0,"CWMI, KHF (MSW LANDFILL B-19)",35251 OLD SKYLINE RD.,KETTLEMAN CITY,CA,93239,KINGS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007794,35.95943,-120.00865,Direct Point Emitters
1007795.0,110007851468.0,2023.0,CHESTNUT RIDGE LANDFILL,140 FLEENOR MILL ROAD,HEISKELL,TN,37754,KNOX COUNTY,SEXTON FAMILY PTNR LP,"900 South Gay Street, Suite 2300",Knoxville,TN,37902,100.0,562212.0,1007795,36.108407,-84.025101,Direct Point Emitters
1007796.0,110007348450.0,2023.0,Three Corners Landfill,2205 County Road 6,Piedmont,AL,36372,CHEROKEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007796,33.995349,-85.729655,Direct Point Emitters
1007797.0,110001245625.0,2023.0,WASTE MANAGEMENT OF LA LLC - WOODSIDE SANITARY LANDFILL & RECYCLING CENTER,29340 WOODSIDE DR,WALKER,LA,70785,LIVINGSTON PARISH,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007797,30.497611,-90.828821,Direct Point Emitters
1007798.0,110063648655.0,2023.0,R & B LANDFILL,705 FRANK BENNETT RD,HOMER,GA,30547,BANKS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007798,34.361111,-83.468718,Direct Point Emitters
1007799.0,110034978424.0,2023.0,WILLIAMSON COUNTY LANDFILL HUTTO,600 CR 128,HUTTO,TX,78634,WILLIAMSON COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007799,30.6036,-97.5529,Direct Point Emitters
1007800.0,110005040179.0,2023.0,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,3623 WILSON ROAD,HUMBLE,TX,77396,HARRIS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007800,29.95135,-95.24966,Direct Point Emitters
1007801.0,110001637845.0,2023.0,WASTE MGMT OF OK/EAST OAK LNDFLL,3201 MOSLEY ROAD,OKLAHOMA CITY,OK,73141,OKLAHOMA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007801,35.50851,-97.41887,Direct Point Emitters
1007802.0,110060903624.0,2023.0,City of Victoria Landfill,18545 FM 1686,Bloomington,TX,77951,VICTORIA COUNTY,CITY OF VICTORIA,"700 N MAIN STREET, SUIT 124",VICTORIA,TX,77901,100.0,562212.0,1007802,28.6934,-96.9067,Direct Point Emitters
1007803.0,110001474164.0,2023.0,YELLOWSTONE ENERGY LIMITED PARTNERSHIP,2215 N. FRONTAGE ROAD,BILLINGS,MT,59101,YELLOWSTONE COUNTY,YELLOWSTONE ENERGY LP,"1087 West River Street, Suite 200",Boise,ID,83702,100.0,221112.0,1007803,45.811201,-108.428833,Direct Point Emitters
1007804.0,110007399706.0,2023.0,SONOCO PRODUCTS COMPANY - CHATTANOOGA MILL,701 MANUFACTURERS ROAD,CHATTANOOGA,TN,37405,HAMILTON COUNTY,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322130.0,1007804,35.061315,-85.323309,Direct Point Emitters
1007805.0,110000602544.0,2023.0,Corteva agriscience - Pittsburg Operations,901 LOVERIDGE ROAD,PITTSBURG,CA,94565,CONTRA COSTA COUNTY,DOW INC,2211 H H Dow Way,Midland,MI,48642,0.0,325199.0,1007805,38.023129,-121.855352,Direct Point Emitters
1007806.0,110007999194.0,2023.0,KEYMARK CORP PLANT,1188 CAYADUTA ST,FONDA,NY,12068,MONTGOMERY COUNTY,KEYMARK CORP,Rt 334 Cayaduta St.,Fonda,NY,12068,100.0,331318.0,1007806,42.9567,-74.3895,Direct Point Emitters
1007807.0,,2023.0,BADAMI DEVELOPMENT FACILITY,"70.151006 N, -147.097267 W",Badami Unit,AK,99734,,SAVANT ALASKA LLC,"188 West Northern Lights Blvd, Suite 510",ANCHORAGE,AK,99503,100.0,211120.0,1007807,70.150997,-147.097369,Onshore Oil & Gas Prod.
1007808.0,110017485407.0,2023.0,Resource Recovery LF,4237 COUNTY RD 5300,CHERRYVALE,KS,67335,MONTGOMERY COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212.0,1007808,37.2151,-95.5798,Direct Point Emitters
1007809.0,110033218845.0,2023.0,Poet Biorefining-Macon,30211 major ave,Macon,MO,63552,MACON COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100.0,325193.0,1007809,39.7481,-92.3851,Direct Point Emitters
1007810.0,110043793598.0,2023.0,SUMNER LANDFILL,,SUMNER,IL,62466,LAWRENCE COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212.0,1007810,38.739368,-87.852363,Direct Point Emitters
1007811.0,110004736830.0,2023.0,STONY HOLLOW LANDFILL INC,2460 SOUTH GETTYSBURG AVENUE,DAYTON,OH,45418,MONTGOMERY COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007811,39.715707,-84.252307,Direct Point Emitters
1007812.0,110002354372.0,2023.0,LIBERTY LANDFILL,8635 E SR 16,MONTICELLO,IN,47960,WHITE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007812,40.883714,-86.704524,Direct Point Emitters
1007813.0,110034132686.0,2023.0,CHASTANG SANITARY LANDFILL,17045 HIGHWAY 43,MOUNT VERNON,AL,36560,MOBILE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007813,31.0451,-88.0357,Direct Point Emitters
1007814.0,110015742847.0,2023.0,Lacy Lakeview RDF,677 Selby Lane,Waco,TX,76705,MCLENNAN COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007814,31.60358,-97.061841,Direct Point Emitters
1007815.0,110071161426.0,2023.0,BUTTERFIELD STATION LANDFILL,40404 S. 99TH AVENUE,MOBILE,AZ,85139,MARICOPA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007815,33.07995,-112.27186,Direct Point Emitters
1007816.0,110002797689.0,2023.0,SIMI VALLEY LANDFILL & RECYCLING CENTER,2801 NORTH MADERA ROAD,SIMI VALLEY,CA,93065,VENTURA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007816,34.25061,-118.824532,Direct Point Emitters
1007817.0,110071159471.0,2023.0,Kirby Canyon Recycling & Disposal Facility,910 Coyote Creek Golf Drive,Morgan Hill,CA,95037,SANTA CLARA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007817,37.218771,-121.582664,Direct Point Emitters
1007818.0,110001917427.0,2023.0,WASTE MANAGEMENT GREATER WENATCHEE LANDF,191 E WEBB RD,EAST WENATCHEE,WA,98802,DOUGLAS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007818,47.4042,-120.1704,Direct Point Emitters
1007819.0,110041496690.0,2023.0,PLAINVIEW BIOENERY LLC,2698 E HWY 70,PLAINVIEW,TX,79072,HALE COUNTY,WHITE ENERGY HOLDING CO LLC,"2595 Dallas Parkway, Suite 310",Frisco,TX,75034,100.0,325193.0,1007819,34.180594,-101.627387,Direct Point Emitters
1007820.0,110063281354.0,2023.0,Palm Beach Renewable Energy Park (PBREP),7501 N. JOG ROAD,WEST PALM BEACH,FL,33412,PALM BEACH COUNTY,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY FLORIDA,7501 North Jog Road,West Palm Beach,FL,33412,100.0,562212.0,1007820,26.78643,-80.1388,Direct Point Emitters
1007821.0,110018856950.0,2023.0,Cashion Gas Plant,12650 S Council Rd,Cashion,OK,73016,LOGAN COUNTY,UNIT CORP,8200 South Unit Drive,Tulsa,OK,74132,100.0,211130.0,1007821,35.74779,-97.65616,Direct Point Emitters
1007822.0,110001916810.0,2023.0,KING CNTY SOLID WST CEDAR HILLS LANDFILL,16645 228TH AVENUE SE,MAPLE VALLEY,WA,98038,KING COUNTY,COUNTY OF KING WASHINGTON,"201 S. Jackson Street, Suite # 5701",Seattle,WA,98104,100.0,562212.0,1007822,47.462625,-122.046025,Direct Point Emitters
1007823.0,110002631073.0,2023.0,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #23,2901 FRUITLAND AVE.,VERNON,CA,90058,LOS ANGELES COUNTY,O-I GLASS INC,1 Michael Owens Way,Perrysburg,OH,43551,100.0,327213.0,1007823,33.9972,-118.2172,Direct Point Emitters
1007824.0,110000599941.0,2023.0,SWIFT & CO,5950 Trails End Road,CACTUS,TX,79013,MOORE COUNTY,JBA USA HOLDINGS LLC,1770 Promontory Circle,Greeley,CO,80634,100.0,311611.0,1007824,36.04927,-102.00131,Direct Point Emitters
1007825.0,110070748639.0,2023.0,Michigan Power Limited Partnership,5795 WEST SIXTH ST,LUDINGTON,MI,49431,Mason,OSAKA GAS ENERGY AMERICA CORP,1330 Post Oak Blvd. Suite 1900,Houston,TX,77056,100.0,221112.0,1007825,43.94,-86.4247,Direct Point Emitters
1007826.0,110070544905.0,2023.0,ROCKINGHAM COUNTY LANDFILL,813 Greendale RD,Harrisonburg,VA,22801,HARRISONBURG CITY,ROCKINGHAM COUNTY VIRGINIA,20 EAST GAY STREET,HARRISONBURG,VA,22802,100.0,562212.0,1007826,38.400409,-78.895222,Direct Point Emitters
1007828.0,110071161490.0,2023.0,Elk River Public Utility District,217 South Jackson Street,Tullahoma,TN,37388,COFFEE COUNTY,ELK RIVER PUBLIC UTILITY DISTRICT,217 S Jackson St,Tullahoma,TN,37388,100.0,221210.0,1007828,35.360512,-86.210315,LDC - Direct Emissions
1007829.0,110000367834.0,2023.0,Colbert,900 STEAM PLANT RD,TUSCUMBIA,AL,35674,Colbert,US GOVERNMENT,,,,,,221112.0,1007829,34.7439,-87.8486,Direct Point Emitters
1007830.0,110006060145.0,2023.0,Poet Bioprocessing-Bingham Lake,40212 510TH AVENUE,BINGHAM LAKE,MN,56118,COTTONWOOD COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100.0,325193.0,1007830,43.897083,-95.045278,Direct Point Emitters
1007831.0,110001847958.0,2023.0,WESTSIDE RECYCLING AND DISPOSAL FACILITY,14094 M 60,THREE RIVERS,MI,49093,ST. JOSEPH COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007831,41.918981,-85.68139,Direct Point Emitters
1007832.0,110071162041.0,2023.0,ROLLING MEADOWS LANDFILL,7352 NW US 75 HWY,TOPEKA,KS,66618,SHAWNEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007832,39.184124,-95.719803,Direct Point Emitters
1007833.0,110043782270.0,2023.0,PRAIRIE VIEW RDF,15505 SHIVELY RD.,WYATT,IN,46595,ST. JOSEPH COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007833,41.4975,-86.1675,Direct Point Emitters
1007834.0,110010410581.0,2023.0,"WASTE MANAGEMENT OF WISCONSIN, INC.",6207 HEMPTON LAKE RD,WHITELAW,WI,54247,MANITOWOC COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007834,44.1744,-87.8294,Direct Point Emitters
1007835.0,110001516351.0,2023.0,DOUGLAS COUNTY RECYCLING LANDFILL,14320 NORTH 216TH STREET,BENNINGTON,NE,68007,DOUGLAS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007835,41.38152,-96.2526,Direct Point Emitters
1007836.0,110002688093.0,2023.0,TRI-CITIES RECYCLING,7010 AUTO MALL PARKWAY,FREMONT,CA,94538,ALAMEDA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007836,37.49548,-121.98914,Direct Point Emitters
1007837.0,110006533037.0,2023.0,Guadalupe Rubbish Disposal Facility,15999 Guadalupe Mines Road,SAN JOSE,CA,95120,SANTA CLARA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007837,37.20948,-121.89999,Direct Point Emitters
1007839.0,110002690730.0,2023.0,ANDERSON LANDFILL,18703 CAMBRIDGE ROAD,ANDERSON,CA,96007,SHASTA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007839,40.41754,-122.35787,Direct Point Emitters
1007840.0,110063272140.0,2023.0,Westside Recycling and Disposal Facility,3500 Linkcrest,Aledo,TX,76008,TARRANT COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007840,32.71282,-97.53077,Direct Point Emitters
1007841.0,110002646977.0,2023.0,LANCASTER LANDFILL,600 E AVENUE F,LANCASTER,CA,93535,LOS ANGELES COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007841,34.74739,-118.1165,Direct Point Emitters
1007844.0,110022294569.0,2023.0,Paulsboro Refining Company LLC,800 BILLINGSPORT ROAD,PAULSBORO,NJ,8066,Gloucester,PBF ENERGY INC,"1 Sylvan Way, Suite 2",Parsippany,NJ,07054,100.0,324110.0,1007844,39.84,-75.2583,Direct Point Emitters
1007845.0,110000486420.0,2023.0,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,475 KAMEHAMEHA HIGHWAY,PEARL CITY,HI,96782,HONOLULU COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100.0,221112.0,1007845,21.388997,-157.961171,Direct Point Emitters
1007846.0,110000759527.0,2023.0,"WestRock CP, LLC - Seminole Mill (Formerly Smurfit-Stone)",9469 EASTPORT ROAD,JACKSONVILLE,FL,32218,DUVAL COUNTY,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322130.0,1007846,30.42,-81.604167,Direct Point Emitters
1007847.0,110071159534.0,2023.0,MID-MISSOURI ENERGY LLC,15311 N. SALINE 65 HWY,MALTA BEND,MO,65339,SALINE COUNTY,MID-MISSOURI ENERGY LLC,15311 N. Saline 65 Highway,Malta Bend,MO,65339,100.0,325193.0,1007847,39.197222,-93.386389,Direct Point Emitters
1007849.0,110071160721.0,2023.0,Washington Gas Light Company (MD),6801 Industrial Road,Springfield,VA,22151,FAIRFAX COUNTY,ALTAGAS SERVICES (US) INC,"1411 3Rd Street, Suite A",Port Huron,MI,48060,100.0,221210.0,1007849,38.79844,-77.1793,LDC - Direct Emissions
1007850.0,110071160723.0,2023.0,Washington Gas Light Company (VA),6801 Industrial Rd,Springfield,VA,22151,FAIRFAX COUNTY,ALTAGAS SERVICES (US) INC,"1411 3Rd Street, Suite A",Port Huron,MI,48060,100.0,221210.0,1007850,38.79844,-77.1793,LDC - Direct Emissions
1007851.0,110009434996.0,2023.0,WASTE MGMT OF OK,4041 N 141ST E AVE,TULSA,OK,74116,TULSA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007851,36.197894,-95.819885,Direct Point Emitters
1007852.0,110022938375.0,2023.0,WASTE MANAGEMENT SKYLINE LANDFILL,1201 N CENTRAL AVE,FERRIS,TX,75125,DALLAS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007852,32.54992,-96.66561,Direct Point Emitters
1007853.0,110070357534.0,2023.0,Paris Landfill,3100 Country Road 33900,Powderly,TX,75473,LAMAR COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007853,33.7781,-95.5682,Direct Point Emitters
1007854.0,110030747583.0,2023.0,WASTE MANAGEMENT PECAN PRAIRIE,1308 HIGHWAY 69 N,CELESTE,TX,75423,HUNT COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007854,33.175676,-96.130437,Direct Point Emitters
1007855.0,110009074857.0,2023.0,Naples Landfill,3750 WHITE LAKE BOULEVARD,NAPLES,FL,34117,COLLIER COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007855,26.165868,-81.657891,Direct Point Emitters
1007856.0,110002538978.0,2023.0,Monarch Hill,2700 Wiles RD,POMPANO BEACH,FL,33073,BROWARD COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007856,26.2875,-80.151389,Direct Point Emitters
1007857.0,110006846958.0,2023.0,Medley Landfill,9350 NORTHWEST 89TH STREET,MEDLEY,FL,33178,MIAMI-DADE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007857,25.686395,-80.346932,Direct Point Emitters
1007858.0,110005067729.0,2023.0,Eastside/Texas,5300 E. First Street,Fort Worth,TX,76103,TARRANT COUNTY,CITY OF FORT WORTH TEXAS,200 Texas Street,Fort Worth,TX,76102,100.0,562212.0,1007858,32.76655,-97.26368,Direct Point Emitters
1007859.0,110071160003.0,2023.0,QUAIL HOLLOW LANDFILL,549 Powell Hollow Road,TULLAHOMA,TN,37388,BEDFORD COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007859,35.389485,-86.310046,Direct Point Emitters
1007861.0,110017419667.0,2023.0,LION OIL CO-EL DORADO REFINERY,1000 MCHENRY,EL DORADO,AR,71730,UNION COUNTY,DELEK US HOLDINGS INC,7102 Commerce Way,Brentwood,TN,37027,100.0,324110.0,1007861,33.20152,-92.67358,Direct Point Emitters
1007862.0,110012625178.0,2023.0,GRAY WOLF REGIONAL LANDFILL,23355 EAST HIGHWAY 169,DEWEY,AZ,86327,YAVAPAI COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007862,34.520834,-112.004167,Direct Point Emitters
1007863.0,110071160879.0,2023.0,Midway Landfill,8925 Rancho Colorado Boulevard,Fountain,CO,80817,PUEBLO COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1007863,38.55208,-104.65769,Direct Point Emitters
1007864.0,110071160249.0,2023.0,Hazleton Generation,120 Maplewood Drive,Hazle Township,PA,18202,Luzerne,LOTUS INFRASTRUTURE PARTNERS,5 Greenwich Office Park 2nd Floor,Greenwich,CT,06831,100.0,221112.0,1007864,40.9282,-76.0416,Direct Point Emitters
1007865.0,110033178175.0,2023.0,Northridge Gas Plant,,Calvin,OK,74531,HUGHES COUNTY,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100.0,211130.0,1007865,34.8527,-96.229,Direct Point Emitters
1007866.0,110000398212.0,2023.0,NLMK INDIANA,6500 S. BOUNDARY RD.,PORTAGE,IN,46368,PORTER COUNTY,NLMK INDIANA,6500 South Boundary Rd,Portage,IN,46368,100.0,331110.0,1007866,41.62152,-87.16148,Direct Point Emitters
1007867.0,110017418338.0,2023.0,Packaging Corporation of America,HWY 57,COUNCE,TN,38326,Hardin,PACKAGING CORP OF AMERICA,1955 West Field Court,Lake Forest,IL,60045,100.0,322130.0,1007867,35.0442,-88.2652,Direct Point Emitters
1007868.0,110070935344.0,2023.0,TICONA POLYMERS INCORPORATED,5738 COUNTY ROAD 4,BISHOP,TX,78343,NUECES COUNTY,CELANESE CORP,"222 Las Colinas Boulevard W, Suite 900N",Irving,TX,75039,100.0,325199.0,1007868,27.5672,-97.8254,Direct Point Emitters
1007869.0,110000401351.0,2023.0,HAYNES INTERNATIONAL INCORPORATED,2000 W DEFFENBAUGH ST,KOKOMO,IN,46902,HOWARD COUNTY,HAYNES INTERNATIONAL INC,1020 West Park Avenue,Kokomo,IN,46904,100.0,331491.0,1007869,40.472124,-86.160002,Direct Point Emitters
1007870.0,110071161645.0,2023.0,Reedy Creek Improvement District/Walt Disney World Resort,1375 Buena Vista Drive,LAKE BUENA VISTA,FL,32830,Orange,THE WALT DISNEY CO,500 S. Buena Vista St.,Burbank,CA,91521,99.0,713110.0,1007870,28.4272,-81.5803,Direct Point Emitters
1007871.0,110000408942.0,2023.0,"WESTROCK CALIFORNIA, LLC",177 ANGELL STREET,BATTLE CREEK,MI,49037,CALHOUN COUNTY,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322130.0,1007871,42.32335,-85.20758,Direct Point Emitters
1007872.0,110071161198.0,2023.0,Atlanta Gas Light Company,Ten Peachtree Place,Atlanta,GA,30309,FULTON COUNTY,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,100.0,221210.0,1007872,33.797114,-84.380489,LDC - Direct Emissions
1007874.0,110071162382.0,2023.0,NIKISKI CO-GENERATION,48169 KENAI SPUR HIGHWAY,NIKISKI,AK,99635,KENAI PENINSULA BOROUGH,HOMER ELECTRIC ASSOC INC,3977 Lake Street,Homer,AK,99603,100.0,221112.0,1007874,60.675533,-151.382675,Direct Point Emitters
1007875.0,110010380346.0,2023.0,BALDWIN COUNTY SOLID WASTE,15093 LANDFILL DRIVE,SUMMERDALE,AL,36580,BALDWIN COUNTY,BALDWIN COUNTY SOLID WASTE,15093 Landfill Road,Summerdale,AL,36580,100.0,562212.0,1007875,30.443309,-87.774276,Direct Point Emitters
1007876.0,110000854246.0,2023.0,SHAW INDUSTRIES GROUP INC. P LANT 8S,4401 SAINT ANDREWS ROAD,COLUMBIA,SC,29210,LEXINGTON COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,325211.0,1007876,34.047217,-81.151326,Direct Point Emitters
1007877.0,110000467450.0,2023.0,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,BOULDER COUNTY,CEMEX INC,10100 Katy Freeway Suite 300,Houston,TX,77043,100.0,327310.0,1007877,40.202236,-105.236697,Direct Point Emitters
