GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet,owner
1013064.0,110070716047.0,2023.0,DGOC 160 Boosting and Gathering,1823 State Rt. 14,Deerfield,OH,44411,PORTAGE COUNTY,DIVERSIFIED GAS & OIL CORP,1800 Corporate Drive,Birmingham,AL,35242,100.0,211130.0,1013064,41.03875,-81.06708,Gathering & Boosting,other
1013065.0,110070225634.0,2023.0,"Susquehanna Gathering Company, LLC",1429 Oliver Road,New Milford,PA,18834,SUSQUEHANNA COUNTY,DT Midstream INC,"500 Woodward Avenue, Suite 2900",Detroit,MI,48226,100.0,486210.0,1013065,41.8211,-75.684814,Gathering & Boosting,other
1013067.0,110043295797.0,2023.0,Delhi NGL Plant,481 Hwy 609,Delhi,LA,71232,RICHLAND PARISH,DENBURY INC,5851 Legacy Circle,Plano,TX,75024,100.0,211130.0,1013067,32.444618,-91.591926,Direct Point Emitters,other
1013072.0,110069619899.0,2023.0,Wild Basin Gas Processing and Crude Handling Facility,12170 31st Street NW,Watford City,ND,58854,MCKENZIE COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1013072,47.862278,-103.191597,Direct Point Emitters,ENERGY TRANSFER LP
1013077.0,110070225638.0,2023.0,"DTM Appalachia Gathering, LLC",1100 Frederick Lane,Morgantown,WV,26508,MONONGALIA COUNTY,DT Midstream INC,"500 Woodward Avenue, Suite 2900",Detroit,MI,48226,100.0,486210.0,1013077,39.683166,-79.924368,Gathering & Boosting,other
1013078.0,,2023.0,"EOG Resources, Inc. 355 Chautauqua Platform",1111 Bagby Street,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1013078,34.95539,-97.5642,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1013079.0,110071161826.0,2023.0,Pecos Bend Gas Processing Plant,,Pecos,TX,79772,REEVES COUNTY,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,100.0,211130.0,1013079,31.498264,-103.526652,Direct Point Emitters,other
1013086.0,110070864071.0,2023.0,Catarina Midstream,"4350 Lockhill Selma Rd, Suite 110",San Antonio,TX,78249,HARRIS COUNTY,Evolve Transition Infrastructure LP,"1360 Post Oak Blvd, Suite 2400",Houston,TX,77056,100.0,486210.0,1013086,29.75661,-95.36528,Gathering & Boosting,other
1013087.0,,2023.0,Texas American 220 Gulf Coast Basin,"201 West 5th Street, Suite 1300",Austin,TX,78701,,TEXAS AMERICAN RESOURCES CO,201 West 5Th Street,Austin,TX,78701,100.0,211120.0,1013087,30.2729209,-97.7443863,Onshore Oil & Gas Prod.,other
1013089.0,,2023.0,LOLA Energy PetroCo,1900 Main Street #107-4,Canonsburg,PA,15317,,EDGEMARC ENERGY HOLDINGS LLC,"1800 Main Street, Suite 220",Canonsburg,PA,15317,100.0,211130.0,1013089,40.2767073,-80.1651854,Onshore Oil & Gas Prod.,other
1013091.0,,2023.0,Australis TMS Inc. 210 Mid-Gulf Coast Basin,"333 Clay Street, Suite 3680",Houston,TX,77002,,AUSTRALIS TMS INC,"333 Clay Street, Suite 3680",Houston,TX,77002,100.0,211120.0,1013091,29.752554,-95.3704009,Onshore Oil & Gas Prod.,other
1013095.0,110071162101.0,2023.0,"Caerus Energy Services, LLC",1001 17th Street,Denver,CO,80202,DENVER COUNTY,CAERUS OIL & GAS LLC,"1001 17Th St, Suite 1600",Denver,CO,80202,100.0,211130.0,1013095,39.74846,-104.99402,Gathering & Boosting,other
1013100.0,,2023.0,"Trinity Operating USG, LLC - Arkoma (Basin 345)","601 Travis Street, Ste 1900",Houston,TX,77002,,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,211130.0,1013100,29.752554,-95.3704009,Onshore Oil & Gas Prod.,other
1013106.0,,2023.0,Surge Energy 430 Permian Basin,"7850 North Sam Houston Parkway, Suite 300",Houston,TX,77064,,SURGE OPERATING LLC,"7850 N. Sam Houston Pkwy. W., Suite 300",Houston,TX,77064,100.0,211120.0,1013106,29.9161683,-95.5302337,Onshore Oil & Gas Prod.,other
1013109.0,110054114702.0,2023.0,"ONEOK Gas Transportation, L.L.C.",100 West Fifth Street,Tulsa,OK,74103,TULSA COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100.0,486210.0,1013109,36.15106,-95.99127,Transmission Pipelines,other
1013111.0,,2023.0,Hilcorp Energy Company - Central Overthrust Basin (507),1111 Travis St.,Houston,TX,77002,,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211130.0,1013111,29.752554,-95.3704009,Onshore Oil & Gas Prod.,other
1013123.0,,2023.0,BCE-Mach III LLC,14201 Wireless Way St 300,Oklahoma City,OK,73134,,ALTA MESA RESOURCES INC,"15021 Katy Freeway, Suite 400",Houston,TX,77094,100.0,211120.0,1013123,35.6131551,-97.6385368,Onshore Oil & Gas Prod.,other
1013124.0,110043477573.0,2023.0,Enervest Operating L.L.C. 415 Strawn Basin G&B,"1001 Fannin Street, Suite 800",Houston,TX,77002,HARRIS COUNTY,ENERVEST OPERATING LLC,"1001 Fannin Street, Suite 800",Houston,TX,77002,100.0,211130.0,1013124,29.75608,-95.36433,Gathering & Boosting,other
1013144.0,110071162347.0,2023.0,IACX Roswell,"5001 LBJ Freeway, Suite 300",Dallas,TX,75244,DALLAS COUNTY,IACX ENERGY LLC,"5001 Lbj Freeway, Suite 300",Dallas,TX,75244,100.0,486210.0,1013144,32.92691,-96.82273,Gathering & Boosting,other
1013167.0,,2023.0,Blue Mountain Midstream - Chisholm Gas Plant,1372 County Road,Tuttle,OK,73089,,CITIZEN ENERGY III LLC,320 S Boston Ave Suite 900,Tulsa,OK,74103,100.0,211130.0,1013167,35.301718,-97.756673,Direct Point Emitters,other
1013183.0,110070525534.0,2023.0,Wildcat Gas Plant,8496 W State HWY 302,Kermit,TX,79745,WINKLER COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1013183,31.804744,-103.239075,Direct Point Emitters,TARGA RESOURCES CORP
1013184.0,,2023.0,Hickory Hills Gas Plant,8636 U.S. HWY 270,Stuart,OK,74570,,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,60.0,211130.0,1013184,34.911552,-96.134662,Direct Point Emitters,TARGA RESOURCES CORP
1013185.0,,2023.0,Oahu Gas Plant,3542 FM 1776,Coyanosa,TX,79743,,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1013185,31.242421,-103.067545,Direct Point Emitters,TARGA RESOURCES CORP
1013196.0,110071232136.0,2023.0,Galaxy Compressor Station,,Parker,PA,16049,BUTLER COUNTY,ENERGY TRANSFER LP,"8111 Westchester Drive, Suite 600",Dallas,TX,75225,100.0,211130.0,1013196,41.093423,-79.759652,Direct Point Emitters,ENERGY TRANSFER LP
1013197.0,110071232137.0,2023.0,Revolution Cryogenic Plant,,Bulger,PA,15019,WASHINGTON COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr., Suite 600",Dallas,TX,75225,100.0,211130.0,1013197,40.411786,-80.349722,Direct Point Emitters,ENERGY TRANSFER LP
1013203.0,110070082205.0,2023.0,"Williams - G&B Facility - Denver Basin 540 (Tulsa, OK)",One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211130.0,1013203,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1013214.0,,2023.0,SEP Fort Worth Syncline 420 Production,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100.0,211120.0,1013214,33.08143,-97.5648,Onshore Oil & Gas Prod.,other
1013216.0,,2023.0,SEP Permian Basin 430 Production,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100.0,211120.0,1013216,32.9275273177639,-96.8232581951038,Onshore Oil & Gas Prod.,other
1013217.0,110070525500.0,2023.0,NFG Midstream Covington Gathering System,15772 Route 6,Mansfield,PA,16933,TIOGA COUNTY,NATIONAL FUEL GAS CO,6363 Main Street,Williamsville,NY,14221,100.0,211130.0,1013217,41.78834,-77.13118,Gathering & Boosting,other
1013221.0,,2023.0,Noble Midstream Services - Permian Basin 430,1001 Noble Energy Way,Houston,TX,77070,,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100.0,486210.0,1013221,29.9950594971172,-95.5812904049408,Gathering & Boosting,other
1013222.0,,2023.0,"Noble Energy, Inc. - Permian Basin 430",1001 Noble Energy Way,Houston,TX,77070,,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100.0,211130.0,1013222,31.10577,-103.86,Onshore Oil & Gas Prod.,other
1013226.0,,2023.0,Confluence DJ LLC 540 Denver Basin,"1125 17th Street, Suite 1550",Denver,CO,80202,,CONFLUENCE DJ LLC,"1125 17Th Street, Suite 1550",Denver,CO,80202,100.0,211120.0,1013226,39.7489935130342,-104.993946460041,Onshore Oil & Gas Prod.,other
1013230.0,110071140825.0,2023.0,BCE-Mach III Midstream Holding LLC (Boosters - 360 Anadarko Basin GB,14201 Wireless Way St 300,Oklahoma City,OK,73134,OKLAHOMA COUNTY,BCE-MACH III LLC,"14201 Wireless Way, Suite 300",Oklahoma City,OK,73134,100.0,211130.0,1013230,35.614228,-97.579012,Gathering & Boosting,other
1013245.0,110070082519.0,2023.0,Urban 200 Black Warrior Basin GB,"1000 E. 14th Street, Suite 300",Plano,TX,75074,COLLIN COUNTY,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,486210.0,1013245,33.0184,-96.70028,Gathering & Boosting,other
1013261.0,,2023.0,Javelin Energy Partners Management Strawn Basin,"5221 N OConnor Blvd, Suite 1100",Irving,TX,75039,,FDL OPERATING LLC,5221 N O'Connor Blvd #1100,Irving,TX,75039,100.0,211130.0,1013261,32.8693731062777,-96.9351858314191,Onshore Oil & Gas Prod.,other
1013262.0,,2023.0,Javelin Energy Partners Management Fort Worth Syncline,"5221 N OConnor Blvd, Suite 1100",Irving,TX,75039,,Javelin Energy Partners,"5221 N O'Connor Blvd, Suite 1100",Irving,TX,75039,100.0,211130.0,1013262,32.8712607616078,-96.938119494692,Onshore Oil & Gas Prod.,other
1013264.0,,2023.0,Anschutz Exploration Corporation - Powder River Basin,555 17th Street Suite 2400,Denver,CO,80202,,THE ANSCHUTZ CORP,555 17Th Street Suite 2400,Denver,CO,80202,100.0,211120.0,1013264,43.73495,-105.404,Onshore Oil & Gas Prod.,other
1013266.0,110071162057.0,2023.0,Caymus Plant,,Pecos,TX,79772,PECOS COUNTY,VAQUERO PERMIAN PROCESSING LLC,"1790 Hughes Landing Blvd., Ste. 475",The Woodlands,TX,77380,100.0,211130.0,1013266,31.3353,-103.0281,Direct Point Emitters,other
1013280.0,110071099024.0,2023.0,Cardinal Delaware Basin - Gathering,8080 N. Central Expressway,Dallas,TX,75206,DALLAS COUNTY,MEDALLION MIDSTREAM 2 LLC,"909 Lake Carolyn Parkway, Suite 1600",Irving,TX,75039,100.0,211130.0,1013280,32.868866,-96.93365,Gathering & Boosting,other
1013283.0,,2023.0,Encino Energy (EAP Ohio LLC),1015 Waynesburg RD NE,Carrollton,OH,44615,,ENCINO ENERGY LLC,"5847 San Felipe, Suite 400",Houston,TX,77057,100.0,211130.0,1013283,40.825846,-81.285643,Onshore Oil & Gas Prod.,other
1013285.0,,2023.0,MFEU-Uinta Basin Production,11002 East 17500 South,Vernal,UT,84078,,MIDDLE FORK ENERGY PARTNERS LLC,1515 Wynkoop St. Suite 650,Denver,CO,80202,100.0,211120.0,1013285,40.38956,-109.097,Onshore Oil & Gas Prod.,other
1013288.0,,2023.0,XCL - Uinta Basin,600 North Shepherd Drive Suite 390,Houston,TX,77007,,XCL RESOURCES LLC,"600 North Shepherd Drive, Suite 390",Houston,TX,77007,100.0,211120.0,1013288,40.28304,-110.71,Onshore Oil & Gas Prod.,other
1013289.0,,2023.0,BPH PowderRiverBasinWY,845 12th Street West,Billings,MT,59102,,BALLARD PETROLEUM HOLDINGS LLC,845 12Th Street West,Billings,MT,59102,100.0,211120.0,1013289,45.7785174377315,-108.54582604673,Onshore Oil & Gas Prod.,other
1013306.0,,2023.0,"HG Energy II Appalachia, LLC.",5260 Dupont Road,Parkersburg,WV,26101,,HG ENERGY II APPALACHIA LLC,5260 Dupont Road,Parkersburg,WV,26101,100.0,211130.0,1013306,39.80241,-80.79,Onshore Oil & Gas Prod.,other
1013307.0,110070525466.0,2023.0,Callon Permian Basin Gathering and Boosting,"2000 W. Sam Houston Parkway South, Suite 2000",Houston,TX,77042,HARRIS COUNTY,CALLON PETROLEUM CO,"2000 W. Sam Houston Pkwy. S., Suite 2000",Houston,TX,77042,100.0,211120.0,1013307,29.75777,-95.61867,Gathering & Boosting,other
1013311.0,110070622773.0,2023.0,Cogent Midstream WesTex 430 Permian G&B,"2000 McKinney, Suite 400",Dallas,TX,75201,DALLAS COUNTY,COGENT MIDSTREAM WESTEX LLC,"2305 Cedar Springs Road, Suite 100",Dallas,TX,75201,100.0,486210.0,1013311,32.790655,-96.803048,Gathering & Boosting,other
1013318.0,,2023.0,Recoil Resources 220 Gulf Coast Basin,"8 Greenway Plaza, #1010",Houston,TX,77046,,RECOIL RESOURCES OPERATING INC,"8 Greenway Plaza, #1010",Houston,TX,77046,100.0,211120.0,1013318,29.16374,-98.0298,Onshore Oil & Gas Prod.,other
1013325.0,,2023.0,Magnolia O&G Corp 220 Gulf Coast Basin,"Nine Greenway Plaza, Suite 1300",Houston,TX,77046,,MAGNOLIA OIL & GAS CORP,"Nine Greenway Plaza, Suite 1300",Houston,TX,77046,100.0,211130.0,1013325,29.7324813248407,-95.4345677621902,Onshore Oil & Gas Prod.,other
1013331.0,,2023.0,360 Anadarko Camino Production,1200 17th Street Suite 2200,Denver,CO,80202,,CAMINO NATURAL RESOURCES LLC,1401 17Th Street Suite 1000,Denver,CO,80202,100.0,211130.0,1013331,39.751641505472,-104.996642344698,Onshore Oil & Gas Prod.,other
1013339.0,,2023.0,Basin 360 - Mach,14201 Wireless Way,Oklahoma City,OK,73134,,BCE-MACH LLC,14201 Wireless Way,Oklahoma City,OK,73134,100.0,211120.0,1013339,36.94208,-99.213,Onshore Oil & Gas Prod.,other
1013340.0,110071162483.0,2023.0,Northwest Pipeline GP - Pipeline,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,486210.0,1013340,36.08256,-95.67245,Transmission Pipelines,THE WILLIAMS COS INC
1013346.0,,2023.0,"Urban Oil & Gas Group, LLC- Arkla Basin (230)","1000 E. 14th Street, 3rd Floor",Plano,TX,75074,,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,211120.0,1013346,32.63401,-93.1733,Onshore Oil & Gas Prod.,other
1013350.0,,2023.0,Delaware Basin Gas Processing Plant,114 FM 652 E,Orla,TX,79770,,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1013350,31.8245113470434,-103.910507227236,Direct Point Emitters,ENERGY TRANSFER LP
1013354.0,,2023.0,"Trinity Operating (USG), LLC - Gulf Coast Basin (220)",601 Travis Street,Houston,TX,77002,,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100.0,211120.0,1013354,28.24503,-98.4042,Onshore Oil & Gas Prod.,other
1013355.0,,2023.0,MIDPOINT BUSINESS UNIT - BASIN 360,"1000 Main Street, Suite 2900",Houston,TX,77002,,FOURPOINT ENERGY LLC,"100 Saint Paul Street, Suite 400",Denver,CO,80206,100.0,211130.0,1013355,35.444691,-100.292914,Gathering & Boosting,other
1013364.0,110070525521.0,2023.0,Roadrunner Gas Processing Plant,1098 Bounds Road,Loving,NM,88256,EDDY COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1013364,32.265851,-104.11239,Direct Point Emitters,TARGA RESOURCES CORP
1013368.0,110071162147.0,2023.0,Gateway Gathering Station,,Mentone,TX,79754,LOVING COUNTY,ROSEMORE INC,16200 Park Row Suite 300,Houston,TX,77084,100.0,211130.0,1013368,31.931,-103.6267,Gathering & Boosting,other
1013369.0,,2023.0,"1876 Resources, LLC - Denver Basin","1290 Broadway, Ste 1650",Denver,CO,80203,,CUB CREEK ENERGY LLC,"200 Plaza Drive, Suite 100",Highlands Ranch,CO,80129,100.0,211120.0,1013369,39.736521979671,-104.986760022578,Onshore Oil & Gas Prod.,other
1013373.0,,2023.0,Tall Oak 355 Chautauqua GB,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,,TALL OAK MIDSTREAM LLC,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,100.0,211130.0,1013373,35.6293344608722,-97.4987101875752,Gathering & Boosting,other
1013377.0,110070543170.0,2023.0,Lime Rock Resources Pecos Valley,,Mentone,TX,79754,LOVING COUNTY,ROSEHILL RESOURCES,16200 Park Row Suite 300,Houston,TX,77084,100.0,213111.0,1013377,31.929,-103.6208,Onshore Oil & Gas Prod.,other
1013378.0,,2023.0,Tall Oak 360 Anadarko GB,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,,TALL OAK MIDSTREAM LLC,2575 Kelley Pointe Parkway Suite 340,Edmond,OK,73013,100.0,211130.0,1013378,35.6293344608722,-97.4987101875752,Gathering & Boosting,other
1013388.0,,2023.0,Altus Gathering and Boosting,303 Veterans Airpark Lane Suite 2000,Midland,TX,79705,,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,100.0,211130.0,1013388,32.0344907625549,-102.087996631866,Gathering & Boosting,other
1013392.0,,2023.0,Apache Corporation - Gathering and Boosting Permian 430,"2000 Post Oak Blvd, Suite 100",Houston,TX,77056,,APA CORP,"2000 Post Oak Blvd, Suite 100",Houston,TX,77056,100.0,211120.0,1013392,29.7446,-95.4612,Gathering & Boosting,other
1013396.0,110071162070.0,2023.0,Nacogdoches Amine and Dehydration Plant,,Nacogdoches,TX,75961,NACOGDOCHES COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013396,31.4888,-94.6387,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1013397.0,,2023.0,TransCanada / Great Lakes Transmission Co,"700 Louisana St., Suite 700",Houston,TX,77002,,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,100.0,486210.0,1013397,29.760776,-95.366306,Transmission Pipelines,other
1013400.0,,2023.0,Orla Gas Plant,3579 Highway 285 North,Orla,TX,79770,,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1013400,31.809405,-103.895227,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1013406.0,110071162197.0,2023.0,Belle Isle Battery I Production Facility,,Morgan City,LA,70380,ST. MARY PARISH,TEXAS PETROLEUM INVESTMENT CO,"5850 San Felipe Street, Suite 250",Houston,TX,77057,100.0,211130.0,1013406,29.5289,-91.4052,Direct Point Emitters,other
1013407.0,,2023.0,Birch Resources,2918 N. County Rd 1140,Midland,TX,79705,,BIRCH RESOURCES,909 Fannin Street,Houston,TX,77010,100.0,211120.0,1013407,32.0485476366612,-102.008912503029,Onshore Oil & Gas Prod.,other
1013412.0,,2023.0,White Rock Oil & Gas LLC - 430 - Permian,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,,WHITE ROCK OIL & GAS LLC,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,100.0,211120.0,1013412,30.00761,-102.047,Onshore Oil & Gas Prod.,other
1013413.0,,2023.0,"Eclipse Resources I, LP",10000 Energy Drive,Spring,TX,26378,,SOUTHWESTERN ENERGY CO INC,10000 Energy Drive,Spring,TX,77389-4954,100.0,211130.0,1013413,39.94526,-81.4424,Onshore Oil & Gas Prod.,other
1013417.0,,2023.0,Abraxas Petroleum 430 Permian Basin,18803 Meisner Dr.,San Antonio,TX,78258,,ABRAXAS PETROLEUM CORP,18803 Meisner Dr,San Antonio,TX,78258,100.0,211120.0,1013417,31.56434,-102.796,Onshore Oil & Gas Prod.,other
1013511.0,110070931019.0,2023.0,Falcon Gas Plant,,Orla,TX,79770,CULBERSON COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1013511,31.9816,-104.065,Direct Point Emitters,TARGA RESOURCES CORP
1013515.0,110070716056.0,2023.0,Harmon Creek Gas Plant,121 Point Pleasant Road,Bulger,PA,15019,WASHINGTON COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1013515,40.40344,-80.35383,Direct Point Emitters,MPLX LP
1013517.0,,2023.0,Fort Lupton Gas Plant,4507 CR 35,Fort Lupton,CO,80621,,WILLIAMS COS INC (THE),ONE WILLIAMS CENTER,TULSA,OK,74172,100.0,211130.0,1013517,40.063069989003,-104.744240969766,Direct Point Emitters,other
1013518.0,110070714128.0,2023.0,Keenesburg Gas Plant,31633 CR 398,Keenesburg,CO,80643,WELD COUNTY,WILLIAMS COS INC (THE),ONE WILLIAMS CENTER,TULSA,OK,74172,100.0,211130.0,1013518,40.1425,-104.46472,Direct Point Emitters,other
